itemID|simulationPrice|promotion
4583|1.24|2018-07-07
4584|48.15|2018-07-03,2018-07-07
4585|8.99|
4586|36.88|
4587|6.19|
4588|1553.86|
4589|23.83|
4590|42.67|
4591|70.71|
4592|1.39|
4593|1.31|
4594|27.75|
4595|79.73|
4596|110.54|
4597|401.26|
4598|393.1|2018-07-07
4599|45.17|
4600|8.2|
4601|4.47|
4602|21.86|
4603|4.18|
4604|11.99|
4605|25.99|
4606|1.04|2018-07-02
4607|2.59|2018-07-02
4608|3.17|
4609|20.61|
4610|16.62|
4611|61.44|
4612|15.94|
4613|127.96|
4614|1.39|
4615|3.2|2018-07-02
4616|14.85|
4617|5.09|
4618|11.54|
4619|1.43|
4620|17.22|
4621|2.86|
4622|62.95|
4623|371.29|
4624|30.86|2018-07-03
4625|46.62|2018-07-03
4626|10.58|2018-07-10
4627|18.12|
4628|2.64|2018-07-03
4629|14.51|2018-07-10
4630|11.79|
4631|4.69|
4632|68.67|
4633|11.18|
4634|5.63|
4635|2.72|
4636|25.72|
4637|6.98|
4638|1.97|
4639|2.92|2018-07-03,2018-07-10
4640|1.31|
4641|11.59|
4642|18.09|
4643|75.63|
4644|10.56|
4645|8.24|
4646|2.44|2018-07-03
4647|33.53|
4648|1.95|2018-07-03,2018-07-07
4649|7.06|2018-07-03
4650|13.32|2018-07-02,2018-07-03
4651|4.29|
4652|7.96|
4653|2.37|2018-07-02,2018-07-07
4654|2.17|
4655|82.37|
4656|1.4|
4657|1.36|2018-07-03,2018-07-07
4658|32.69|
4659|9.78|
4660|6.53|
4661|36.78|
4662|3.54|
4663|25.16|2018-07-02
4664|3.73|
4665|5.34|2018-07-03,2018-07-07
4666|1.99|
4667|3.71|
4668|16.86|2018-07-07
4669|20.69|
4670|7.34|
4671|23.43|2018-07-03
4672|21.45|2018-07-03
4673|5.17|
4674|12.51|2018-07-02
4675|1.35|
4676|2.72|
4677|5.8|
4678|4.54|
4679|1.03|
4680|3.89|
4681|62.97|
4682|40.16|
4683|14.31|2018-07-10
4684|2.0|
4685|1.58|2018-07-10
4686|13.98|
4687|1.88|2018-07-02
4688|8.54|
4689|156.34|
4690|62.49|
4691|181.93|
4692|106.42|2018-07-07,2018-07-10
4693|3831.31|
4694|12.17|
4695|70.34|
4696|18.53|2018-07-03
4697|4.87|2018-07-02
4698|207.62|
4699|180.61|
4700|767.82|
4701|2.52|2018-07-07
4702|178.82|2018-07-07
4703|92.59|
4704|126.6|
4705|64.19|
4706|45.93|
4707|4.81|
4708|17.7|2018-07-10
4709|39.37|
4710|12.76|
4711|6.22|2018-07-02,2018-07-04,2018-07-06
4712|2190.31|
4713|9.44|
4714|8.45|
4715|2329.74|
4716|211.95|
4717|4.44|
4718|8.12|
4719|1901.88|
4720|29.9|
4721|6.24|
4722|47.06|2018-07-07
4723|2.52|
4724|262.54|
4725|8.48|
4726|60.06|2018-07-07,2018-07-10
4727|211.45|
4728|49.77|
4729|121.46|
4730|38.16|
4731|94.59|
4732|57.49|
4733|106.16|
4734|100.65|
4735|46.05|
4736|93.34|
4737|57.24|
4738|60.82|
4739|11.67|
4740|116.95|
4741|537.45|
4742|42.79|
4743|122.89|
4744|25.19|
4745|5.0|
4746|9.7|
4747|21.58|
4748|112.4|
4749|11.43|
4750|9.43|
4751|86.4|
4752|53.13|
4753|41.93|
4754|65.9|
4755|41.53|
4756|12.71|
4757|80.14|
4758|38.61|
4759|132.31|
4760|5.62|
4761|38.84|
4762|39.99|
4763|76.24|
4764|3.51|
4765|20.4|
4766|102.33|
4767|57.69|
4768|24.55|
4769|26.33|
4770|9.85|
4771|64.81|
4772|15.34|
4773|36.05|
4774|7.77|
4775|17.33|
4776|43.93|
4777|46.82|
4778|78.83|
4779|30.41|
4780|19.71|
4781|36.31|
4782|9.02|
4783|11.26|
4784|5.26|
4785|57.19|
4786|42.13|
4787|31.13|
4788|165.39|
4789|60.35|
4790|14.0|
4791|47.06|
4792|91.95|
4793|94.06|
4794|51.4|
4795|10.27|
4796|5.0|
4797|49.28|
4798|9.43|
4799|78.83|
4800|27.37|
4801|48.04|
4802|46.82|
4803|15.93|
4804|6.47|
4805|62.9|
4806|28.22|
4807|187.97|
4808|79.39|
4809|17.61|
4810|3.72|
4811|12.32|
4812|4.72|
4813|58.58|
4814|129.6|
4815|196.78|
4816|84.08|
4817|143.37|
4818|29.14|
4819|22.48|
4820|25.89|
4821|33.69|
4822|76.04|
4823|4.87|
4824|11.4|
4825|24.25|
4826|53.65|
4827|15.57|
4828|9.43|
4829|35.42|
4830|19.99|
4831|74.4|
4832|37.63|
4833|5.3|
4834|26.33|
4835|4.54|
4836|7.15|
4837|46.0|
4838|54.99|
4839|51.4|
4840|17.15|
4841|2.65|
4842|62.9|
4843|3.86|
4844|13.98|
4845|30.9|
4846|32.16|
4847|12.71|
4848|73.79|
4849|16.21|
4850|56.24|
4851|106.27|
4852|17.77|
4853|10.97|
4854|33.69|
4855|26.33|
4856|8.21|
4857|2.0|
4858|11.67|
4859|29.76|
4860|28.85|
4861|21.25|
4862|34.48|
4863|44.44|
4864|12.65|
4865|12.34|
4866|97.23|
4867|127.1|
4868|231.41|
4869|26.24|
4870|30.86|
4871|39.27|
4872|5.39|
4873|35.99|
4874|10.23|2018-07-02
4875|7.18|
4876|58.92|
4877|1.54|
4878|23.08|
4879|27.7|
4880|17.5|2018-07-04
4881|10.23|
4882|26.01|2018-07-04
4883|39.58|
4884|14.19|
4885|20.27|2018-07-01,2018-07-07
4886|4.84|
4887|15.51|
4888|225.66|2018-07-07
4889|4.09|
4890|19.87|
4891|31.87|
4892|7.48|
4893|7.68|2018-07-04
4894|1.35|
4895|1.36|
4896|2.44|
4897|4.75|
4898|29.56|
4899|35.86|2018-07-12
4900|22.77|2018-07-04
4901|7.31|
4902|9.48|2018-07-07
4903|4.63|
4904|21.46|
4905|6.83|
4906|12.25|
4907|14.71|
4908|15.39|
4909|15.38|2018-07-07
4910|31.05|
4911|17.83|2018-07-02
4912|3.95|
4913|2.17|
4914|10.47|
4915|1.05|
4916|2.48|
4917|4.62|
4918|6.56|
4919|23.27|
4920|5.66|2018-07-04
4921|8.14|
4922|74.18|
4923|127.92|
4924|7.02|
4925|4.26|
4926|3.75|
4927|1.83|2018-07-03
4928|11.47|
4929|11.34|
4930|7.54|
4931|14.81|2018-07-12
4932|6.51|2018-07-12
4933|22.44|
4934|9.78|2018-07-10
4935|22.33|
4936|18.36|
4937|3.43|2018-07-02
4938|21.21|
4939|10.9|2018-07-02
4940|1.47|2018-07-04
4941|5.66|
4942|2.21|
4943|53.88|2018-07-07
4944|94.27|
4945|51.7|
4946|2.6|
4947|23.18|
4948|7.72|
4949|11.86|
4950|35.73|2018-07-12
4951|136.16|
4952|16.71|
4953|292.77|
4954|44.12|
4955|7.31|
4956|53.67|
4957|110.83|2018-07-04
4958|7.21|
4959|65.58|2018-07-12
4960|14.54|
4961|25.87|
4962|3.94|
4963|4.93|
4964|27.96|
4965|284.97|
4966|3.67|
4967|8.91|
4968|29.37|
4969|3.39|
4970|29.56|2018-07-05
4971|12.25|2018-07-07
4972|3.34|
4973|28.34|
4974|14.67|
4975|25.04|
4976|15.51|
4977|107.42|
4978|1253.88|
4979|9.4|
4980|1.92|
4981|26.01|
4982|8.69|
4983|3.23|
4984|32.7|
4985|22.69|
4986|1.92|
4987|24.42|
4988|7.77|
4989|2.26|
4990|3.65|
4991|105.44|
4992|13.8|
4993|34.14|
4994|8.89|
4995|4.05|2018-07-04,2018-07-07
4996|9.01|2018-07-12
4997|5.39|
4998|1.55|2018-06-30
4999|10.83|2018-06-30,2018-07-05
5000|15.0|
5001|10.23|2018-07-02
5002|73.81|
5003|10.23|
5004|40.75|
5005|17.31|
5006|24.01|
5007|23.07|2018-07-04
5008|2.94|
5009|17.64|
5010|5.95|2018-07-10
5011|3.1|2018-07-07
5012|32.52|2018-07-08
5013|23.09|
5014|26.9|
5015|4.22|
5016|13.87|
5017|73.56|
5018|14.83|2018-07-07
5019|32.64|2018-06-30
5020|20.39|2018-07-04
5021|36.46|
5022|17.38|2018-06-30,2018-07-04
5023|1.49|
5024|7.71|
5025|31.44|2018-07-04
5026|31.21|
5027|0.78|2018-07-04
5028|113.01|
5029|14.73|
5030|12.37|
5031|2.84|2018-07-07
5032|179.49|
5033|14.71|
5034|40.69|
5035|31.44|2018-07-04
5036|15.76|
5037|40.24|
5038|11.4|
5039|4.86|2018-07-10
5040|5.58|
5041|4.18|
5042|4.29|
5043|14.95|
5044|32.62|
5045|23.98|
5046|49.06|
5047|14.01|
5048|1.11|2018-07-02,2018-07-03,2018-07-04
5049|31.44|
5050|1.33|
5051|22.77|
5052|3.61|
5053|13.84|2018-07-07
5054|14.29|
5055|7.46|
5056|5.47|
5057|94.14|
5058|0.68|
5059|4.44|
5060|7.66|
5061|7.35|
5062|39.15|
5063|7.22|
5064|15.5|
5065|26.15|
5066|4.54|2018-07-12
5067|15.79|
5068|38.72|2018-07-02
5069|51.36|
5070|2.34|2018-07-07
5071|4.87|
5072|232.22|
5073|9.89|
5074|9.52|
5075|12.32|
5076|38.27|
5077|11.92|
5078|3.27|
5079|14.55|
5080|13.76|
5081|52.67|
5082|65.45|2018-07-07
5083|0.42|
5084|10.21|
5085|14.75|
5086|1.82|
5087|25.45|2018-07-04,2018-07-12
5088|15.22|2018-07-04,2018-07-12
5089|25.7|
5090|89.01|
5091|109.84|
5092|70.68|
5093|7.83|
5094|96.8|
5095|4.5|
5096|102.09|
5097|126.79|
5098|21.92|
5099|34.64|
5100|25.07|
5101|88.48|
5102|151.67|2018-07-12
5103|13.4|
5104|3.28|2018-07-12
5105|6.05|
5106|22.26|
5107|4.09|
5108|92.09|
5109|27.93|
5110|9.1|
5111|100.64|
5112|7.73|
5113|21.51|
5114|29.14|
5115|23.18|
5116|6.3|2018-07-03
5117|18.61|
5118|12.51|2018-07-03
5119|16.66|
5120|14.56|
5121|11.2|
5122|2.99|2018-07-03
5123|13.4|
5124|8.94|
5125|8.2|
5126|16.26|2018-07-03
5127|29.61|2018-07-03
5128|18.59|
5129|8.48|
5130|30.96|
5131|21.68|2018-07-03
5132|7.6|2018-07-03
5133|36.89|2018-07-03
5134|20.7|
5135|40.17|
5136|12.52|2018-07-03
5137|2.93|
5138|4.28|
5139|4.53|
5140|28.26|
5141|12.61|
5142|2.78|
5143|1.65|
5144|0.87|
5145|10.5|
5146|5.56|
5147|8.69|
5148|21.6|
5149|6.6|
5150|17.95|
5151|3.61|
5152|5.24|
5153|31.21|
5154|9.72|
5155|37.03|
5156|47.45|
5157|64.78|
5158|83.04|
5159|16.65|
5160|4.49|
5161|65.05|
5162|8.75|2018-07-07
5163|12.18|
5164|16.18|
5165|31.27|
5166|3.47|
5167|6.89|
5168|12.94|
5169|92.28|
5170|40.01|
5171|6.8|
5172|38.76|
5173|10.9|
5174|1.0|
5175|26.03|
5176|24.16|
5177|5.92|
5178|4.46|
5179|4.5|
5180|32.24|
5181|55.4|
5182|3.54|
5183|4.52|
5184|6.93|2018-07-03
5185|39.37|2018-07-08
5186|6.78|
5187|188.97|
5188|162.26|
5189|2.97|
5190|6.87|
5191|17.05|
5192|76.22|
5193|1.83|
5194|31.05|
5195|31.87|
5196|22.88|
5197|3.88|
5198|5.2|
5199|3.54|
5200|24.95|
5201|364.94|2018-07-07,2018-07-08
5202|23.45|
5203|19.25|
5204|45.53|
5205|65.01|
5206|13.67|
5207|151.43|2018-06-30
5208|107.6|2018-07-04
5209|61.26|
5210|47.03|
5211|15.36|2018-07-10
5212|9.91|
5213|112.81|
5214|34.87|
5215|5.94|
5216|16.98|
5217|13.08|
5218|64.63|
5219|4.52|2018-07-05
5220|1.15|2018-06-30
5221|14.81|
5222|76.03|
5223|19.06|
5224|36.67|2018-07-12
5225|5.44|2018-07-04,2018-07-10
5226|61.41|
5227|20.78|
5228|1.65|
5229|2.13|
5230|29.58|
5231|21.25|
5232|5.23|
5233|3.29|
5234|11.37|
5235|12.18|2018-07-10,2018-07-12
5236|26.03|2018-06-30,2018-07-04
5237|4.27|
5238|79.02|
5239|8.12|
5240|4.38|
5241|20.73|
5242|7.54|
5243|24.11|
5244|65.56|2018-07-07
5245|19.01|2018-07-07
5246|11.4|
5247|14.96|
5248|33.0|2018-07-07
5249|21.75|
5250|20.12|2018-07-05
5251|1.64|
5252|4.37|2018-07-10
5253|6.85|
5254|40.65|2018-07-10
5255|37.67|
5256|69.16|
5257|35.92|
5258|3.18|
5259|23.7|2018-07-04
5260|0.86|
5261|2.52|
5262|31.96|
5263|8.04|
5264|37.67|2018-07-03
5265|19.63|2018-07-03
5266|2.05|2018-07-03
5267|137.16|
5268|75.41|
5269|45.48|
5270|1.25|
5271|22.84|2018-07-12
5272|2.41|
5273|3.14|2018-07-01
5274|5.15|2018-07-01
5275|7.06|
5276|1.64|
5277|17.02|
5278|5.48|
5279|24.16|2018-07-04,2018-07-12,2018-07-13
5280|3.74|
5281|148.58|
5282|18.5|
5283|122.19|
5284|67.25|
5285|12.9|
5286|3.07|
5287|2.95|
5288|7.71|
5289|14.0|
5290|4.43|2018-06-30
5291|41.81|
5292|49.67|
5293|61.27|
5294|6.09|
5295|9.42|2018-07-07
5296|30.81|
5297|6.09|
5298|68.16|
5299|2.47|
5300|7.22|
5301|17.48|2018-07-04,2018-07-05,2018-07-08
5302|8.55|2018-07-04,2018-07-05
5303|1.99|2018-07-04,2018-07-05
5304|16.27|
5305|7.46|2018-07-08
5306|6.31|
5307|1.81|
5308|5.05|
5309|2.54|
5310|1.62|
5311|87.42|2018-07-07
5312|4.73|
5313|5.5|2018-07-01
5314|30.88|2018-07-05
5315|144.13|
5316|6.52|
5317|2.48|
5318|4.88|
5319|17.9|
5320|12.33|
5321|3.43|
5322|2.6|
5323|6.1|
5324|15.05|
5325|7.22|2018-07-10
5326|28.31|2018-06-30
5327|9.94|2018-07-12
5328|1.28|
5329|8.94|
5330|2.76|
5331|75.8|
5332|10.57|2018-07-05
5333|6.3|
5334|10.5|
5335|5.92|
5336|63.57|
5337|10.5|2018-07-04
5338|14.83|2018-07-05
5339|2.97|2018-07-07
5340|7.81|2018-07-10
5341|17.81|
5342|5.87|
5343|140.99|2018-07-12
5344|208.42|2018-07-12
5345|8.76|
5346|20.19|
5347|9.06|2018-07-12
5348|18.34|2018-07-03
5349|13.6|
5350|1.49|
5351|19.61|
5352|38.46|
5353|21.66|2018-07-08
5354|10.83|
5355|87.2|
5356|2.23|2018-07-07
5357|180.47|2018-07-08
5358|23.83|2018-07-07
5359|20.27|
5360|112.14|
5361|160.56|2018-07-04,2018-07-07
5362|30.01|2018-07-10
5363|70.36|2018-07-10
5364|2.48|
5365|7.16|2018-07-12
5366|4.91|2018-07-12
5367|7.97|
5368|42.33|2018-07-10
5369|18.82|2018-07-10
5370|9.64|
5371|31.98|
5372|27.0|2018-07-03
5373|54.74|2018-07-03
5374|8.61|2018-07-03
5375|38.43|
5376|21.84|2018-07-03
5377|2.64|2018-06-30
5378|30.34|2018-07-01
5379|32.17|2018-06-30
5380|53.37|2018-07-07
5381|3.02|2018-07-02
5382|177.97|
5383|22.13|
5384|154.49|
5385|134.99|2018-07-12
5386|35.51|2018-07-12
5387|37.66|
5388|171.91|
5389|121.05|
5390|18.13|2018-07-03
5391|26.01|
5392|1.39|2018-07-04
5393|14.18|2018-07-04,2018-07-12
5394|167.93|
5395|25.32|2018-06-30
5396|218.93|2018-07-10
5397|44.41|2018-07-03
5398|8.79|2018-07-03
5399|0.92|2018-07-03
5400|88.46|2018-07-04
5401|13.27|2018-07-04
5402|5.57|
5403|4.89|
5404|10.26|
5405|16.58|
5406|59.43|
5407|22.2|
5408|4.61|
5409|15.24|
5410|44.48|
5411|11.91|
5412|42.5|
5413|4.23|
5414|3.02|
5415|1.46|
5416|1.64|
5417|11.52|
5418|9.82|
5419|3.82|
5420|4.31|
5421|8.79|
5422|3.75|
5423|15.47|
5424|15.77|
5425|10.8|
5426|0.86|
5427|9.99|
5428|16.6|
5429|10.93|
5430|2.42|
5431|33.36|
5432|3.82|
5433|16.53|
5434|8.55|
5435|2.1|
5436|16.25|
5437|3.69|
5438|14.75|
5439|21.53|
5440|8.53|
5441|8.4|
5442|15.49|
5443|11.89|
5444|16.34|
5445|5.48|
5446|0.82|
5447|14.71|
5448|0.92|
5449|11.14|
5450|12.01|
5451|3.81|
5452|0.96|
5453|17.44|
5454|16.71|
5455|25.8|
5456|29.0|
5457|21.19|
5458|3.0|
5459|5.44|
5460|2.86|
5461|12.88|
5462|44.89|
5463|11.54|
5464|7.92|
5465|16.71|
5466|32.7|
5467|10.26|
5468|35.39|
5469|11.52|
5470|38.53|
5471|25.54|
5472|18.5|
5473|28.31|
5474|32.56|
5475|11.59|
5476|38.53|
5477|19.8|
5478|27.06|
5479|10.05|
5480|2.79|
5481|23.8|
5482|17.5|
5483|4.58|
5484|16.76|
5485|11.67|
5486|3.6|
5487|48.59|
5488|33.9|
5489|36.67|
5490|6.1|
5491|1.81|
5492|8.14|
5493|2.1|
5494|8.76|2018-07-13
5495|2.37|
5496|14.1|
5497|62.63|
5498|8.79|
5499|1.43|
5500|36.93|
5501|25.87|
5502|2.73|
5503|2.57|
5504|15.41|
5505|1.62|
5506|43.72|
5507|19.01|
5508|19.31|
5509|28.17|
5510|16.39|
5511|17.83|
5512|11.4|
5513|18.09|
5514|3.58|
5515|30.35|
5516|5.17|
5517|45.05|
5518|20.76|
5519|21.02|
5520|77.3|
5521|37.31|
5522|57.24|
5523|45.98|
5524|11.99|
5525|38.53|
5526|20.13|
5527|2.86|
5528|7.67|
5529|11.21|
5530|8.17|
5531|18.12|
5532|9.81|
5533|5.93|
5534|3.14|
5535|14.1|
5536|8.49|
5537|4.24|
5538|5.29|
5539|5.03|
5540|7.21|
5541|24.9|
5542|12.78|
5543|33.45|
5544|10.45|
5545|45.98|
5546|21.74|
5547|21.74|
5548|39.32|
5549|17.18|
5550|4.82|
5551|13.55|
5552|8.26|
5553|2.8|
5554|9.23|
5555|21.9|
5556|18.0|
5557|9.25|
5558|13.92|
5559|7.78|
5560|4.31|
5561|16.64|
5562|4.38|
5563|18.12|
5564|6.85|
5565|18.5|
5566|18.0|
5567|2.31|
5568|34.95|
5569|19.9|
5570|5.45|
5571|11.55|
5572|3.98|
5573|60.42|
5574|2.28|
5575|3.15|
5576|5.45|
5577|21.68|
5578|15.03|
5579|6.61|
5580|27.9|
5581|7.06|
5582|46.37|
5583|39.8|
5584|2.25|
5585|2.19|
5586|13.4|
5587|27.12|
5588|6.46|
5589|1.93|
5590|37.72|
5591|20.57|
5592|38.14|
5593|20.57|
5594|2.6|
5595|37.41|
5596|17.64|
5597|8.49|
5598|6.4|
5599|3.48|
5600|6.6|
5601|45.05|
5602|22.3|
5603|6.1|
5604|4.77|
5605|36.58|
5606|27.8|
5607|37.13|
5608|11.9|
5609|3.15|
5610|48.49|
5611|11.91|
5612|8.49|
5613|25.46|
5614|8.97|
5615|3.85|
5616|22.15|
5617|29.28|
5618|2.62|
5619|9.65|
5620|3.69|
5621|20.06|
5622|11.52|
5623|3.89|
5624|1.47|
5625|32.09|
5626|58.98|
5627|6.28|
5628|10.97|
5629|52.21|
5630|29.95|
5631|20.92|
5632|49.43|
5633|42.71|
5634|55.9|
5635|17.83|
5636|26.42|
5637|8.49|
5638|24.81|
5639|11.77|
5640|19.53|
5641|2.82|
5642|46.37|
5643|24.81|
5644|7.54|
5645|13.9|
5646|12.51|
5647|28.47|
5648|6.1|
5649|30.52|
5650|31.45|
5651|15.9|
5652|21.08|
5653|34.32|
5654|27.06|
5655|48.07|
5656|12.32|
5657|32.7|
5658|39.8|
5659|9.8|
5660|7.67|
5661|11.18|
5662|34.81|
5663|31.27|
5664|26.01|
5665|1.02|
5666|24.28|
5667|12.77|
5668|7.38|
5669|16.16|
5670|10.99|
5671|1.99|
5672|2.35|
5673|32.7|
5674|7.18|
5675|3.27|
5676|16.9|
5677|14.83|2018-06-30
5678|4.16|
5679|12.01|
5680|13.9|
5681|43.25|
5682|9.06|
5683|20.13|
5684|22.3|
5685|27.75|
5686|3.65|
5687|7.13|
5688|2.48|
5689|20.59|
5690|26.49|
5691|6.61|
5692|4.35|
5693|17.46|
5694|3.39|
5695|11.54|
5696|38.97|
5697|17.98|
5698|8.54|
5699|61.3|
5700|7.2|
5701|8.45|
5702|5.66|
5703|16.1|
5704|19.01|
5705|15.41|
5706|34.95|
5707|52.59|
5708|5.8|
5709|13.69|
5710|6.54|
5711|3.0|
5712|5.19|
5713|12.9|
5714|10.72|
5715|32.7|
5716|13.6|
5717|8.33|
5718|15.42|
5719|8.1|
5720|20.59|
5721|7.12|
5722|57.51|
5723|61.27|
5724|6.28|
5725|3.31|
5726|25.24|
5727|11.07|
5728|22.25|
5729|9.1|
5730|20.66|
5731|12.9|
5732|5.89|
5733|36.93|
5734|88.48|
5735|12.24|
5736|4.52|
5737|8.1|
5738|9.81|
5739|4.08|
5740|5.44|
5741|25.3|
5742|5.2|
5743|3.48|
5744|6.6|
5745|2.57|
5746|21.14|
5747|12.69|
5748|12.51|
5749|40.88|
5750|51.26|
5751|15.38|
5752|15.35|
5753|12.78|
5754|36.67|
5755|10.7|
5756|11.57|
5757|2.2|
5758|3.79|
5759|16.27|
5760|9.06|
5761|20.27|
5762|16.27|
5763|2.02|
5764|35.86|
5765|6.33|
5766|13.01|
5767|2.84|
5768|14.25|
5769|8.1|
5770|3.15|
5771|11.9|
5772|3.99|
5773|24.37|
5774|1.45|
5775|30.54|
5776|23.25|
5777|22.15|
5778|13.08|
5779|44.14|
5780|26.4|
5781|4.57|
5782|20.12|
5783|1.39|
5784|38.97|
5785|43.25|
5786|3.65|
5787|10.2|
5788|26.4|
5789|1.81|
5790|1.45|
5791|26.82|
5792|9.9|
5793|4.42|
5794|12.51|
5795|4.89|
5796|7.95|
5797|1.35|
5798|3.14|
5799|17.02|
5800|25.01|
5801|21.14|
5802|7.59|
5803|11.52|
5804|21.69|
5805|5.89|
5806|10.52|
5807|16.87|
5808|5.03|
5809|3.88|
5810|53.67|
5811|16.71|
5812|16.27|
5813|31.97|
5814|34.93|
5815|25.77|
5816|25.87|
5817|9.81|
5818|8.77|
5819|19.29|
5820|2.7|
5821|19.1|
5822|10.8|
5823|1.92|
5824|31.44|
5825|33.17|
5826|14.62|
5827|4.78|
5828|36.29|
5829|1.81|
5830|18.86|2018-07-10
5831|23.83|
5832|2.84|2018-07-10
5833|4.72|
5834|27.01|
5835|15.89|
5836|17.11|2018-07-10
5837|32.56|
5838|3.27|2018-07-10
5839|4.51|
5840|4.07|
5841|17.79|
5842|2.26|
5843|1.12|
5844|1.57|
5845|7.63|
5846|19.07|
5847|2.4|
5848|23.29|2018-07-10
5849|3.22|
5850|11.54|
5851|3.67|
5852|25.86|
5853|36.27|
5854|16.87|
5855|11.52|
5856|5.22|
5857|17.18|
5858|13.08|
5859|18.09|
5860|14.1|
5861|37.79|
5862|46.5|
5863|36.17|
5864|38.97|
5865|6.34|
5866|45.05|
5867|10.72|
5868|11.4|
5869|17.51|
5870|21.08|
5871|3.0|
5872|29.27|
5873|12.78|
5874|22.86|
5875|7.92|
5876|26.82|
5877|3.27|
5878|22.86|
5879|14.1|
5880|7.31|
5881|2.26|
5882|14.94|
5883|27.16|
5884|74.92|
5885|17.25|
5886|5.99|
5887|31.96|
5888|28.36|
5889|13.17|
5890|23.25|
5891|3.15|
5892|22.39|
5893|24.6|
5894|12.82|
5895|30.55|
5896|13.21|
5897|10.83|
5898|29.56|
5899|31.05|
5900|8.73|
5901|12.61|
5902|20.76|
5903|26.01|
5904|31.05|
5905|1.45|
5906|7.95|
5907|7.71|
5908|1.58|
5909|15.38|
5910|36.67|
5911|13.8|
5912|3.25|
5913|1.39|
5914|21.55|
5915|36.53|
5916|5.57|
5917|11.54|
5918|30.35|
5919|28.64|
5920|24.01|
5921|17.18|
5922|14.75|
5923|46.37|
5924|18.62|
5925|46.37|
5926|3.84|
5927|20.47|
5928|29.44|
5929|9.6|
5930|4.44|
5931|7.9|
5932|5.42|
5933|16.14|
5934|23.22|2018-07-03
5935|12.22|
5936|2.17|
5937|9.67|
5938|6.51|
5939|38.87|
5940|17.65|
5941|3.83|
5942|2.54|
5943|25.17|
5944|24.89|
5945|23.83|
5946|5.63|
5947|7.07|
5948|1.87|
5949|9.67|
5950|17.76|
5951|23.25|
5952|1.77|
5953|8.48|
5954|3.54|
5955|2.26|
5956|27.15|
5957|10.85|
5958|2.44|
5959|21.46|
5960|14.57|
5961|6.62|
5962|2.93|
5963|26.14|
5964|14.52|
5965|46.92|
5966|18.77|
5967|19.12|
5968|37.32|
5969|7.13|
5970|17.93|
5971|42.38|
5972|3.39|
5973|5.44|
5974|3.82|
5975|14.75|
5976|28.47|
5977|21.74|
5978|27.8|
5979|7.92|
5980|21.16|
5981|6.1|
5982|13.48|
5983|2.66|
5984|1.77|
5985|9.15|
5986|25.54|
5987|27.8|
5988|9.47|
5989|2.7|
5990|12.63|
5991|69.8|
5992|20.03|
5993|2.93|
5994|22.86|
5995|21.08|
5996|7.12|
5997|7.16|
5998|2.6|
5999|13.18|
6000|26.75|
6001|14.52|
6002|13.08|
6003|5.19|
6004|4.62|
6005|7.07|
6006|25.24|
6007|27.06|
6008|3.85|
6009|37.32|
6010|4.23|
6011|31.97|
6012|24.51|
6013|6.81|
6014|15.64|
6015|2.11|
6016|21.75|
6017|1.81|
6018|26.75|
6019|4.63|
6020|46.37|
6021|13.48|
6022|1.74|
6023|7.11|
6024|4.57|
6025|45.02|
6026|6.34|
6027|4.44|
6028|2.38|
6029|20.66|
6030|32.7|
6031|19.71|
6032|8.84|
6033|2.19|
6034|48.49|
6035|8.14|
6036|21.87|
6037|26.14|
6038|16.38|
6039|25.46|
6040|3.54|
6041|16.71|
6042|14.32|
6043|7.24|
6044|1.35|
6045|7.23|
6046|3.7|
6047|26.14|
6048|25.24|
6049|26.13|
6050|18.5|
6051|3.85|
6052|14.66|
6053|3.14|2018-07-12
6054|28.02|
6055|5.19|
6056|2.32|
6057|16.72|
6058|8.24|
6059|10.38|
6060|27.7|
6061|40.14|
6062|4.24|
6063|3.54|
6064|25.8|
6065|7.95|
6066|13.08|
6067|38.53|
6068|2.57|
6069|47.49|
6070|16.15|
6071|1.98|
6072|19.47|
6073|5.23|
6074|2.7|
6075|25.24|
6076|11.18|
6077|9.89|
6078|6.85|
6079|31.87|
6080|6.1|
6081|2.93|
6082|4.78|
6083|32.09|
6084|12.24|
6085|5.72|
6086|29.15|
6087|40.14|
6088|12.74|
6089|3.71|
6090|37.32|
6091|2.65|
6092|3.43|
6093|51.5|
6094|10.42|
6095|28.65|
6096|18.77|
6097|26.49|
6098|4.17|
6099|2.14|
6100|23.8|
6101|4.62|
6102|5.87|
6103|4.77|
6104|5.87|
6105|27.8|
6106|32.3|
6107|66.97|
6108|9.7|
6109|6.41|
6110|3.48|
6111|2.91|
6112|17.11|
6113|17.98|
6114|8.13|
6115|10.89|
6116|4.53|
6117|2.24|
6118|6.6|
6119|38.21|
6120|1.56|
6121|12.18|
6122|43.53|
6123|21.19|
6124|15.38|
6125|3.89|
6126|4.2|
6127|1.82|
6128|2.27|
6129|13.29|
6130|20.13|
6131|2.81|
6132|19.12|
6133|12.84|
6134|27.8|
6135|6.56|
6136|1.62|
6137|27.16|
6138|6.52|
6139|13.64|
6140|21.25|
6141|1.91|
6142|2.09|
6143|9.6|
6144|16.58|
6145|1.65|
6146|3.48|
6147|11.81|2018-07-07
6148|9.69|
6149|8.89|
6150|20.05|
6151|14.99|
6152|3.26|
6153|6.61|
6154|2.38|
6155|9.42|
6156|4.57|
6157|2.44|
6158|1.85|
6159|2.13|
6160|25.54|
6161|4.57|
